id,date_listed,locality,region,tier,lat,lon,property_type,bedrooms,carpet_area_sqft,built_up_area_sqft,carpet_area_m2,floor,total_floors,year_built,facing,furnishing,parking,balconies,is_sra_redevelopment,builder,builder_tier,metro_station,metro_line,metro_distance_min,metro_distance_type,to_bkc_km,to_nariman_point_km,price_inr,price_per_sqft_carpet_inr,price_usd,home_loan_rate_at_listing,listing_year,listing_month,property_age,calculated_price_per_sqft,luxury_score,connectivity_score,investment_score,investment_category,appreciation_score,affordability_score,demand_score,rental_yield_score
S045764,2022-07-22,Vile Parle West,Western,premium,19.10706,72.84474,1BHK,1,411,498,38.2,6,7,2016,north-east,unfurnished,open,1,False,Marathon,tier2,Sahar Road,Line 3,13,auto/bus,4.9,20.2,13942000,33914,167305,8.6,2022,7,10,33922.141119221415,0,87,49.5786484741366,Medium Potential,30.176893507972665,95.86321489503746,94.34250764525994,30.176893507972665
S045765,2021-08-25,Ambernath,Thane,affordable,19.20159,73.17389,3BHK,3,1046,1282,97.2,12,12,2018,south,unfurnished,open,2,True,Local Builder,local,Siddhivinayak,Line 3,174,auto/bus,35.12,47.86,2122000,2029,25465,6.7,2021,8,8,2028.68068833652,2,0,28.907251328981797,Low Potential,1.8054171412300684,99.37037311772123,88.53211009174312,1.8054171412300684
S045766,2025-08-25,BKC (Bandra-Kurla),Central,luxury,19.08319,72.87233,2BHK,2,459,567,42.7,6,12,2018,south-east,fully_furnished,2_covered,2,False,Marathon,tier2,BKC Metro,Line 3,4,walk,1.49,18.16,36547000,79549,438562,8.7,2025,8,8,79623.0936819172,5,96,76.87363096750153,High Potential,70.78320757403189,89.15599732957496,92.04892966360856,70.78320757403189
S045767,2020-10-08,Ghansoli,Navi Mumbai,mid,19.11563,73.00089,5BHK_penthouse,5,2286,2860,212.3,28,30,2012,north-east,unfurnished,1_covered,1,False,Local Builder,local,Ghatkopar CR,Central Rail,52,auto/bus,14.66,28.09,15136000,6622,181627,6.7,2020,10,14,6621.172353455818,2,48,30.892627718061178,Low Potential,5.892297835990888,95.50893850604555,86.08562691131499,5.892297835990888
S045768,2020-10-10,Goregaon East,Western,mid,19.16864,72.86788,3BHK,3,749,939,69.6,1,12,2008,north-east,unfurnished,1_covered,3,False,Sunteck,tier2,Sahar Road,Line 3,36,auto/bus,10.97,27.32,8584000,11458,103010,6.7,2020,10,18,11460.614152202936,2,64,34.068626172663784,Low Potential,10.195401480637813,97.45300793709666,85.93272171253822,10.195401480637813
S045769,2021-03-02,Malad West,Western,mid,19.19383,72.87247,1BHK,1,428,517,39.8,2,7,2016,north,unfurnished,1_covered,1,False,Marathon,tier2,Dahanukarwadi,Line 2A,7,walk,13.77,30.16,7162000,16725,85947,6.7,2021,3,10,16733.644859813085,0,93,39.19572736943875,Low Potential,14.882011674259681,97.87493509383577,94.95412844036697,14.882011674259681
S045770,2020-09-14,Khar West,Western,luxury,19.07214,72.82888,5BHK_penthouse,5,2390,2897,222.0,12,20,2024,east,fully_furnished,2_covered,1,False,Local Builder,local,Shitaladevi,Line 3,24,auto/bus,4.33,16.2,79663000,33334,955955,6.7,2020,9,2,33331.79916317992,7,76,46.01353107433252,Medium Potential,29.660805808656036,76.36288109190713,88.07339449541286,29.660805808656036
S045771,2021-02-16,Lower Parel,South Mumbai,premium,18.99468,72.83139,2BHK,2,488,599,45.3,5,20,1985,north-west,unfurnished,open,1,False,JP Infra,tier2,Mumbai Central WR,Western Rail,20,auto/bus,9.31,7.62,13974000,28658,167689,6.7,2021,2,41,28635.245901639344,0,80,45.32533009108204,Medium Potential,25.500071184510247,95.85372005044135,89.44954128440367,25.500071184510247
S045772,2025-04-12,Kalyan,Thane,affordable,19.22906,73.12314,3BHK,3,975,1242,90.5,18,45,2021,south,unfurnished,1_covered,2,False,Sunteck,tier2,Kalyan CR,Central Rail,4,walk,31.93,46.07,6445000,6612,77335,8.95,2025,4,5,6610.25641025641,2,96,32.27577158931442,Low Potential,5.883399772209567,98.0876789555671,91.74311926605505,5.883399772209567
S045773,2026-02-17,Ulwe,Navi Mumbai,affordable,18.95671,73.01285,1BHK,1,329,396,30.6,6,12,2018,north-east,fully_furnished,1_covered,1,False,Kanakia,tier2,Belapur TH,Trans-Harbour,25,auto/bus,19.6,20.18,2726000,8285,32718,8.7,2026,2,8,8285.714285714286,2,75,33.642239014072686,Low Potential,7.372045842824601,99.19115792596989,92.81345565749236,7.372045842824601
S045774,2025-12-21,Kandivali West,Western,mid,19.21295,72.83277,2BHK,2,727,924,67.5,16,30,2016,south-east,unfurnished,1_covered,0,False,Local Builder,local,Eksar,Line 2A,11,auto/bus,16.37,31.87,12337000,16969,148041,8.7,2025,12,10,16969.7386519945,0,89,38.73544126254092,Low Potential,15.099124430523919,96.33944069431051,92.66055045871559,15.099124430523919
S045775,2024-07-27,Andheri East,Western,mid,19.13012,72.84598,2BHK,2,710,920,66.0,4,12,2012,south-east,semi_furnished,open,2,False,Local Builder,local,Andheri WR,Western Rail,2,walk,7.15,22.76,18276000,25724,219311,9.2,2024,7,14,25740.845070422536,0,98,43.06438903708198,Low Potential,22.889379271070613,94.57725688005341,87.92048929663608,22.889379271070613
S045776,2025-03-13,Ulwe,Navi Mumbai,affordable,18.96514,73.02238,1BHK,1,367,476,34.1,15,20,1995,north-west,fully_furnished,1_covered,1,False,Tata Housing,tier1,Versova,Line 1,124,auto/bus,19.81,21.33,2973000,8109,35670,8.95,2025,3,31,8100.817438692098,2,0,33.52528603511419,Low Potential,7.215439920273349,99.11786959424374,92.81345565749236,7.215439920273349
S045777,2024-07-27,Versova,Western,premium,19.14379,72.83503,5BHK_penthouse,5,3100,3967,288.0,10,20,2023,south-east,fully_furnished,1_covered,1,False,Piramal Realty,tier2,D N Nagar,Line 1,17,walk,8.99,24.19,102579000,33086,1230946,9.2,2024,7,3,33090.0,4,83,46.494095837930814,Medium Potential,29.440133826879272,69.5633855055263,94.64831804281346,29.440133826879272
S045778,2024-04-22,Kalwa,Thane,affordable,19.19519,72.98872,2BHK,2,580,738,53.9,5,12,2022,south,unfurnished,1_covered,2,False,Local Builder,local,Chakala,Line 1,69,auto/bus,18.69,34.55,3947000,6809,47368,9.2,2024,4,4,6805.172413793103,0,31,32.96189165557276,Low Potential,6.058691628701594,98.82887026185001,94.18960244648318,6.058691628701594
S045779,2024-08-25,Nala Sopara,Far Western,affordable,19.41756,72.80441,5BHK_penthouse,5,2436,3011,226.3,11,20,2019,east,fully_furnished,1_covered,2,False,Local Builder,local,Thane CR,Central Rail,128,auto/bus,39.26,54.64,10026000,4115,120311,9.2,2024,8,7,4115.76354679803,4,0,29.75795666251923,Low Potential,3.6615532460136673,97.02514650248499,87.46177370030581,3.6615532460136673
S045780,2022-04-05,Oshiwara,Western,premium,19.14147,72.85009,1BHK,1,474,606,44.1,1,7,2021,north-east,unfurnished,1_covered,2,False,Marathon,tier2,D N Nagar,Line 1,18,auto/bus,8.22,24.06,9977000,21028,119721,7.1,2022,4,5,21048.52320675105,0,82,41.08902428558112,Low Potential,18.710848519362187,97.03968548327275,91.43730886850153,18.710848519362187
S045781,2024-10-11,Borivali West,Western,mid,19.22099,72.85551,4BHK,4,1555,1916,144.5,2,7,1985,north-west,fully_furnished,open,2,False,Local Builder,local,Akurli,Line 7,16,auto/bus,16.86,32.92,26752000,17200,321024,9.2,2024,10,41,17203.85852090032,4,84,37.687083882336225,Low Potential,15.304669703872436,92.06230991766189,88.83792048929664,15.304669703872436
S045782,2025-09-30,Panvel,Navi Mumbai,affordable,18.98632,73.1037,3BHK,3,995,1277,92.4,12,20,1990,north-west,unfurnished,1_covered,3,False,Dosti Realty,tier2,Panvel Harbour,Harbour,3,walk,26.27,30.19,6276000,6308,75309,8.7,2025,9,36,6307.537688442211,2,97,30.837612626880794,Low Potential,5.612898633257403,98.13782360359023,85.47400611620795,5.612898633257403
S045783,2021-07-19,Parel,South Mumbai,premium,19.00134,72.85134,3BHK,3,913,1116,84.8,10,12,2020,west,unfurnished,1_covered,2,False,Local Builder,local,Mahalaxmi Metro,Line 3,15,auto/bus,7.88,8.81,30673000,33597,368075,6.7,2021,7,6,33595.837897042715,2,85,47.753269952451944,Medium Potential,29.894824886104782,90.89889474074624,88.68501529051987,29.894824886104782
S045784,2022-11-18,Virar,Far Western,affordable,19.44464,72.80501,2BHK,2,626,806,58.2,7,20,2007,north,unfurnished,open,1,False,Sheth Creators,tier2,Virar WR,Western Rail,4,walk,42.21,57.65,2344000,3744,28134,8.6,2022,11,19,3744.408945686901,0,96,30.060619956756916,Low Potential,3.3314350797266514,99.3045026333358,88.9908256880734,3.3314350797266514
S045785,2024-06-30,Oshiwara,Western,premium,19.14622,72.82221,2BHK,2,569,725,52.8,20,30,1997,south-east,semi_furnished,1_covered,1,False,Marathon,tier2,Azad Nagar,Line 1,14,auto/bus,9.85,24.43,14725000,25898,176701,9.2,2024,6,29,25878.73462214411,0,86,43.9814944719389,Low Potential,23.044205580865604,95.63088791632669,91.43730886850153,23.044205580865604
S045786,2021-12-26,Vile Parle East,Western,premium,19.09707,72.83877,2BHK,2,726,938,67.4,12,12,2001,south-east,unfurnished,1_covered,3,False,DLF,tier1,Domestic Airport,Line 3,15,auto/bus,4.45,19.03,18532000,25540,222381,6.7,2021,12,25,25526.17079889807,0,85,43.55380689500873,Low Potential,22.725654897494305,94.50129812328463,90.97859327217125,22.725654897494305
S045787,2026-01-08,Pedder Road,South Mumbai,luxury,18.97499,72.77769,4BHK,4,1607,1989,149.3,8,12,2005,north-west,unfurnished,1_covered,2,False,Local Builder,local,Mumbai Central Metro,Line 3,18,walk,14.35,7.24,96950000,60318,1163403,8.7,2026,1,21,60329.80709396391,5,82,63.19482663458483,Medium Potential,53.671341116173124,71.2335880127587,92.50764525993884,53.671341116173124
S045788,2024-01-01,Cuffe Parade,South Mumbai,luxury,18.89659,72.86047,4BHK,4,1528,1944,141.9,18,20,2019,south,unfurnished,open,1,False,Local Builder,local,Cuffe Parade,Line 3,3,walk,19.31,5.1,94389000,61793,1132666,9.2,2024,1,7,61772.90575916231,5,97,64.4341884662072,Medium Potential,54.983805523917994,71.9934722943402,93.7308868501529,54.983805523917994
S045789,2021-10-19,Pedder Road,South Mumbai,luxury,18.97599,72.8274,4BHK,4,1669,2006,155.0,5,12,2013,south-west,unfurnished,1_covered,0,False,Mahindra Lifespaces,tier1,Dharavi,Line 3,40,auto/bus,11.37,5.52,94177000,56437,1130128,6.7,2021,10,13,56427.20191731576,5,60,60.85976840981636,Medium Potential,50.21800256264237,72.05637563978932,92.50764525993884,50.21800256264237
S045790,2025-02-11,Ghatkopar East,Central,mid,19.09001,72.93032,2BHK,2,592,751,55.0,1,7,2020,south-east,semi_furnished,1_covered,1,False,Dosti Realty,tier2,Ghatkopar CR,Central Rail,18,walk,6.72,21.36,11888000,20078,142658,8.95,2025,2,6,20081.08108108108,0,82,40.37943893954022,Low Potential,17.865532460136674,96.47266523254952,91.13149847094802,17.865532460136674
S045791,2021-04-11,Bhandup,Central,mid,19.1416,72.959,2BHK,2,528,682,49.0,22,30,2021,north-east,unfurnished,open,1,False,Local Builder,local,Ghatkopar,Line 1,36,auto/bus,12.28,27.83,6864000,13009,82373,6.7,2021,4,5,13000.0,0,64,36.737099893894836,Low Potential,11.57549117312073,97.96335583413693,94.18960244648318,11.57549117312073
S045792,2023-03-04,Kurla East,Central,mid,19.0669,72.86849,3BHK,3,1088,1318,101.0,2,12,2023,north-east,semi_furnished,none,2,False,Tata Housing,tier1,Jogeshwari East,Line 7,43,auto/bus,0.38,16.31,16472000,15146,197663,9.2,2023,3,3,15139.70588235294,2,57,37.81365958570018,Low Potential,13.477007403189067,95.11252874415844,94.34250764525994,13.477007403189067
S045793,2025-06-13,Borivali West,Western,mid,19.23015,72.84253,2BHK,2,732,927,68.0,33,45,2024,east,semi_furnished,1_covered,1,False,Nirmal Lifestyle,tier2,Thane CR,Central Rail,68,auto/bus,18.04,33.82,12460000,17018,149520,8.95,2025,6,2,17021.857923497268,0,32,37.997786046535424,Low Potential,15.142724943052391,96.30294488539425,88.83792048929664,15.142724943052391
S045794,2025-03-25,Ghatkopar West,Central,mid,19.0935,72.92897,2BHK,2,531,668,49.3,27,30,2007,south-east,semi_furnished,1_covered,1,False,Piramal Realty,tier2,Ghatkopar CR,Central Rail,3,walk,6.73,21.62,12313000,23183,147756,8.95,2025,3,19,23188.32391713748,0,97,41.964431324622325,Low Potential,20.628381264236904,96.34656182775758,89.44954128440367,20.628381264236904
S045795,2021-07-05,Nariman Point,South Mumbai,luxury,18.921,72.82161,3BHK,3,1092,1375,101.5,16,30,2022,west,unfurnished,1_covered,1,False,Runwal,tier2,Hutatma Chowk,Line 3,15,walk,17.33,0.65,58696000,53730,704357,6.7,2021,7,4,53750.91575091575,5,85,59.67598615427923,Medium Potential,47.809296697038725,82.58408129960686,89.75535168195718,47.809296697038725
S045796,2022-11-01,Vikhroli,Central,mid,19.11885,72.93803,1BHK,1,495,606,46.0,6,7,2023,west,unfurnished,1_covered,1,False,Tata Housing,tier1,Asalpha,Line 1,18,auto/bus,8.98,24.53,10705000,21641,128460,8.6,2022,11,3,21626.262626262625,0,82,42.33608958388668,Low Potential,19.256299829157175,96.82367776871152,95.87155963302753,19.256299829157175
S045797,2023-04-01,Kalwa,Thane,affordable,19.19091,72.99559,1BHK,1,457,578,42.4,18,20,2012,west,unfurnished,1_covered,2,False,Local Builder,local,SEEPZ,Line 3,70,auto/bus,18.84,34.51,2352000,5151,28221,9.2,2023,4,14,5146.608315098469,0,30,31.97650823914629,Low Potential,4.583392653758542,99.30212892218678,94.18960244648318,4.583392653758542
S045798,2023-10-17,Oshiwara,Western,premium,19.14012,72.85506,2BHK,2,797,993,74.1,7,7,1988,south,unfurnished,open,0,False,Local Builder,local,Gundavali,Line 7,17,auto/bus,7.95,23.98,12732000,15967,152783,9.2,2023,10,38,15974.90589711418,0,83,37.85496255207793,Low Potential,14.207538439635536,96.22223870632742,91.43730886850153,14.207538439635536
S045799,2020-09-15,Kandivali East,Western,mid,19.1993,72.8531,3BHK,3,630,756,58.6,17,30,2008,west,unfurnished,open,1,False,Ajmera,tier2,Akurli,Line 7,5,walk,14.49,30.49,5889000,9342,70669,6.7,2020,9,18,9347.619047619048,2,95,33.50339223432499,Low Potential,8.31257118451025,98.2526518804243,89.29663608562691,8.31257118451025
S045800,2020-03-27,Ghatkopar East,Central,mid,19.08555,72.92996,3BHK,3,861,1087,80.0,6,7,2020,west,semi_furnished,none,3,False,Godrej Properties,tier1,Saki Naka,Line 1,20,auto/bus,6.53,20.92,12633000,14675,151591,7.85,2020,3,6,14672.47386759582,2,80,36.99199705173145,Low Potential,13.057908599088838,96.2516133817966,91.13149847094802,13.057908599088838
S045801,2023-07-25,Lokhandwala,Western,premium,19.13072,72.80764,5BHK_penthouse,5,2786,3468,258.9,2,30,2010,south-east,unfurnished,open,2,False,Local Builder,local,MIDC Andheri,Line 3,25,auto/bus,9.41,22.77,65401000,23471,784816,9.2,2023,7,16,23474.874371859296,2,75,40.66036469122712,Low Potential,20.88464550113895,80.59461464283065,89.90825688073394,20.88464550113895
S045802,2025-01-30,Kalyan,Thane,affordable,19.22491,73.15962,2BHK,2,701,848,65.1,30,30,2018,north,semi_furnished,2_covered,1,False,Runwal,tier2,Kalyan CR,Central Rail,3,walk,34.96,48.45,3922000,5593,47062,8.95,2025,1,8,5594.864479315264,0,97,31.715933615155137,Low Potential,4.976687072892939,98.83628810919072,91.74311926605505,4.976687072892939
S045803,2022-04-09,Malad East,Western,mid,19.1933,72.86814,3BHK,3,701,895,65.2,1,20,2019,north,unfurnished,2_covered,1,True,Local Builder,local,D N Nagar,Line 1,31,auto/bus,13.71,30.03,4491000,6402,53887,7.1,2022,4,7,6406.562054208274,2,69,31.8359754694797,Low Potential,5.696540432801822,98.66745790371634,89.90825688073394,5.696540432801822
S045804,2021-11-17,Mahalaxmi,South Mumbai,luxury,18.9765,72.79726,2BHK,2,887,1093,82.4,34,45,2001,west,semi_furnished,1_covered,2,False,Godrej Properties,tier1,Mahalaxmi Metro,Line 3,4,walk,12.91,6.22,47038000,53059,564451,6.7,2021,11,25,53030.4396843292,3,96,60.30731707003527,Medium Potential,47.21223661731207,86.04317187152289,93.27217125382263,47.21223661731207
S045805,2022-02-12,Vile Parle West,Western,premium,19.0928,72.83734,3BHK,3,751,976,69.7,18,20,2020,south-east,unfurnished,none,2,False,Sunteck,tier2,Marol Naka,Line 1,18,auto/bus,4.27,18.55,25997000,34635,311964,7.1,2022,2,6,34616.511318242345,2,82,49.67004515441124,Medium Potential,30.818443906605925,92.28632890735109,94.34250764525994,30.818443906605925
S045806,2025-08-20,Nala Sopara,Far Western,affordable,19.42819,72.81666,3BHK,3,1107,1437,102.8,7,12,2018,north-east,semi_furnished,1_covered,2,False,Local Builder,local,Virar WR,Western Rail,20,auto/bus,40.22,55.79,5005000,4522,60059,8.7,2025,8,8,4521.228545618789,2,80,30.160442545639725,Low Potential,4.02370444191344,98.51494696239152,87.46177370030581,4.02370444191344
S045807,2024-09-06,Vasai,Far Western,affordable,19.4002,72.85236,5BHK_penthouse,5,2722,3521,252.9,26,45,2019,north-west,semi_furnished,open,0,False,Tata Housing,tier1,Borivali WR,Western Rail,83,auto/bus,36.76,52.76,13218000,4855,158616,9.2,2024,9,7,4855.988243938281,2,17,31.28624480224895,Low Potential,4.320009965831435,96.07803575402419,93.27217125382263,4.320009965831435
S045808,2021-07-15,Thane West,Thane,mid,19.21812,72.98014,2BHK,2,733,922,68.1,10,30,2013,north-east,unfurnished,1_covered,1,False,Local Builder,local,International Airport,Line 3,81,auto/bus,20.13,36.36,6609000,9012,79312,6.7,2021,7,13,9016.37107776262,0,19,33.85752331598693,Low Potential,8.018935079726651,98.03901787701209,92.20183486238533,8.018935079726651
S045809,2024-04-24,Mulund West,Central,mid,19.17025,72.96285,3BHK,3,1024,1275,95.1,35,45,2024,north-east,semi_furnished,1_covered,1,False,Local Builder,local,Thane CR,Central Rail,29,auto/bus,14.81,30.8,19620000,19168,235443,9.2,2024,4,2,19160.15625,2,71,39.12449749778657,Low Potential,17.055808656036447,94.17847340701728,88.83792048929664,17.055808656036447
S045810,2022-02-12,Kandivali East,Western,mid,19.21046,72.85766,4BHK,4,1595,2054,148.2,5,12,2007,east,unfurnished,1_covered,1,False,Ajmera,tier2,Devipada,Line 2A,12,walk,15.67,31.78,15565000,9757,186782,7.1,2022,2,19,9758.620689655172,2,88,33.47478062369785,Low Potential,8.68184083143508,95.3816482456791,89.29663608562691,8.68184083143508
S045811,2024-03-28,Airoli,Navi Mumbai,mid,19.15877,72.99246,1BHK,1,357,459,33.2,20,20,2021,north-west,semi_furnished,2_covered,1,False,Local Builder,local,Thane CR,Central Rail,19,auto/bus,16.22,31.33,3558000,9965,42700,9.2,2024,3,5,9966.38655462185,0,81,35.12268031513647,Low Potential,8.86692055808656,98.94429196647133,95.10703363914374,8.86692055808656
S045812,2022-03-10,Belapur,Navi Mumbai,mid,19.00572,73.02436,2BHK,2,616,743,57.2,7,30,2003,south-east,semi_furnished,none,1,True,Wadhwa,tier2,Belapur TH,Trans-Harbour,3,walk,17.73,22.87,4770000,7745,57239,7.1,2022,3,23,7743.506493506494,0,97,32.54187996890808,Low Potential,6.891550398633258,98.5846747273941,89.29663608562691,6.891550398633258
S045813,2024-04-30,Vikhroli,Central,mid,19.10555,72.93587,3BHK,3,934,1169,86.7,10,12,1994,east,unfurnished,2_covered,1,False,Sheth Creators,tier2,Goregaon East,Line 7,40,auto/bus,7.97,23.14,16544000,17717,198525,9.2,2024,4,32,17713.062098501072,2,60,39.718718181943956,Low Potential,15.764699601366743,95.09116534381722,95.87155963302753,15.764699601366743
S045814,2025-03-21,Sion,Central,premium,19.04919,72.87662,2BHK,2,684,826,63.6,3,20,2013,south,semi_furnished,open,3,False,Local Builder,local,Rashtriya Udyan,Line 2A,73,auto/bus,2.42,14.73,15054000,22002,180654,8.95,2025,3,13,22008.77192982456,0,27,40.505297278714664,Low Potential,19.57751993166287,95.53326904532304,86.23853211009175,19.57751993166287
S045815,2023-12-24,Manpada,Thane,mid,19.22713,72.99707,2BHK,2,714,920,66.4,7,20,2006,north-west,unfurnished,open,2,False,Local Builder,local,Western Express Highway,Line 1,76,auto/bus,21.99,38.07,5524000,7734,66282,9.2,2023,12,20,7736.694677871148,0,24,31.992778556375924,Low Potential,6.881762528473804,98.36095245159855,86.69724770642202,6.881762528473804
S045816,2025-01-13,Kalwa,Thane,affordable,19.20388,73.02031,1BHK,1,489,619,45.4,18,20,1993,south-east,fully_furnished,none,2,False,Local Builder,local,Anand Nagar,Line 2A,72,auto/bus,21.7,37.12,3018000,6174,36212,8.95,2025,1,33,6171.779141104295,2,28,32.593937441211075,Low Potential,5.493664578587699,99.10451746903048,94.18960244648318,5.493664578587699
S045817,2020-01-30,Dadar East,Central,premium,19.00928,72.84441,2BHK,2,447,558,41.5,3,7,1990,south-east,semi_furnished,1_covered,2,False,Local Builder,local,Dadar Metro,Line 3,13,walk,7.27,9.46,9278000,20760,111335,7.85,2020,1,36,20756.15212527964,0,87,42.13549746066684,Low Potential,18.47238041002278,97.24708849491877,97.4006116207951,18.47238041002278
S045818,2021-09-22,Vikhroli,Central,mid,19.11269,72.91371,4BHK,4,1563,1945,145.2,5,7,2002,east,unfurnished,1_covered,1,False,Local Builder,local,Dahanukarwadi,Line 2A,52,auto/bus,6.61,22.76,23333000,14930,279996,6.7,2021,9,24,14928.342930262315,2,48,37.78135585646191,Low Potential,13.284809225512529,93.07677471997626,95.87155963302753,13.284809225512529
S045819,2021-01-05,Virar,Far Western,affordable,19.45854,72.82556,4BHK,4,1754,2172,162.9,20,20,2024,west,unfurnished,2_covered,1,False,Local Builder,local,Virar WR,Western Rail,4,walk,43.45,59.16,6815000,3885,81776,6.7,2021,1,2,3885.404789053592,2,96,30.01578306443745,Low Potential,3.45689777904328,97.97789481492471,88.9908256880734,3.45689777904328
S045820,2022-01-15,Khar West,Western,luxury,19.074,72.82224,4BHK,4,1410,1771,131.0,5,7,2018,north-east,semi_furnished,1_covered,2,False,Runwal,tier2,Bandra WR,Western Rail,16,auto/bus,5.04,16.4,73134000,51856,877603,7.1,2022,1,8,51868.085106382976,5,84,57.74395119051645,Medium Potential,46.14179954441913,78.30012610340479,88.07339449541286,46.14179954441913
S045821,2020-07-06,Bandra West,Western,luxury,19.06922,72.83057,2BHK,2,693,873,64.4,19,20,2007,south,unfurnished,1_covered,1,False,Local Builder,local,Sahar Road,Line 3,33,auto/bus,4.14,15.89,25145000,36269,301735,6.7,2020,7,19,36284.271284271286,3,67,49.24519580519899,Medium Potential,32.27238752847381,92.5391291447222,87.00305810397553,32.27238752847381
S045822,2024-06-11,Vashi,Navi Mumbai,mid,19.08008,72.98572,3BHK,3,1030,1238,95.7,12,12,2020,south,semi_furnished,1_covered,2,False,Ajmera,tier2,Vashi Harbour,Harbour,4,walk,12.21,24.12,15240000,14789,182879,9.2,2024,6,6,14796.116504854368,2,96,37.413784845212476,Low Potential,13.1593465261959,95.47808026110822,93.27217125382263,13.1593465261959
S045823,2021-06-08,Malad West,Western,mid,19.18703,72.84682,1BHK,1,393,476,36.5,3,7,1994,north,unfurnished,open,0,False,Local Builder,local,Versova,Line 1,34,auto/bus,13.24,29.07,4545000,11558,54539,6.7,2021,6,32,11564.885496183206,0,66,36.05503670633516,Low Potential,10.284382118451026,98.65143535346043,94.95412844036697,10.284382118451026
S045824,2020-08-21,Mahalaxmi,South Mumbai,luxury,18.99363,72.82526,2BHK,2,538,680,50.0,19,20,1993,east,semi_furnished,open,1,False,JP Infra,tier2,Mahalaxmi Metro,Line 3,4,walk,9.71,7.47,20128000,37399,241535,6.7,2020,8,33,37412.63940520446,3,96,51.351716640704126,Medium Potential,33.2778687357631,94.02774274905423,93.27217125382263,33.2778687357631
S045825,2024-09-11,Dadar West,Central,premium,19.01939,72.8472,2BHK,2,492,602,45.7,10,45,2015,south,fully_furnished,1_covered,3,False,Local Builder,local,Dadar Metro,Line 3,4,walk,6.12,10.62,19024000,38702,228289,9.2,2024,9,11,38666.66666666666,2,96,51.79851273523539,Medium Potential,34.43728644646925,94.35531488761961,91.28440366972477,34.43728644646925
S045826,2025-03-17,Colaba,South Mumbai,luxury,18.91885,72.83062,2BHK,2,542,653,50.3,2,7,2011,south,fully_furnished,open,2,False,Local Builder,local,Girgaon,Line 3,27,auto/bus,17.31,1.12,25766000,47578,309195,8.95,2025,3,15,47538.74538745388,5,73,56.63771658067619,Medium Potential,42.33520785876993,92.35486981677917,88.83792048929664,42.33520785876993
S045827,2025-08-16,Mulund East,Central,mid,19.16644,72.94548,3BHK,3,998,1292,92.8,18,20,2023,west,fully_furnished,none,1,False,Local Builder,local,Kurar,Line 7,44,auto/bus,13.34,29.59,16481000,16506,197772,8.7,2025,8,3,16514.028056112224,4,56,38.23235365860276,Low Potential,14.687144077448746,95.10985831911579,92.20183486238533,14.687144077448746
S045828,2022-01-22,Kanjurmarg,Central,mid,19.14292,72.92078,3BHK,3,633,799,58.8,9,12,2017,north-east,fully_furnished,2_covered,1,False,Local Builder,local,Bandra WR,Western Rail,60,auto/bus,9.71,26.14,8984000,14191,107811,7.1,2022,1,9,14192.733017377566,4,40,36.370666994030245,Low Potential,12.627242312072893,97.33432237964543,88.9908256880734,12.627242312072893
S045829,2022-08-01,Ghatkopar East,Central,mid,19.09155,72.95429,3BHK,3,989,1214,91.9,9,20,2016,south,unfurnished,1_covered,1,False,Sunteck,tier2,Chakala,Line 1,28,auto/bus,9.18,22.92,13111000,13260,157331,8.6,2022,8,10,13256.825075834176,2,72,36.09646091007617,Low Potential,11.798832574031891,96.10978414064239,91.13149847094802,11.798832574031891
S045830,2020-09-03,Kharghar,Navi Mumbai,affordable,19.05928,73.07183,4BHK,4,1855,2331,172.3,4,45,2024,west,unfurnished,none,1,False,Local Builder,local,Kharghar TH,Trans-Harbour,2,walk,21.25,29.98,12123000,6537,145481,6.7,2020,9,2,6535.309973045823,2,98,30.653854776914287,Low Potential,5.816664293849659,96.40293746754692,84.70948012232415,5.816664293849659
S045831,2024-06-24,Ghansoli,Navi Mumbai,mid,19.13281,73.01675,2BHK,2,642,772,59.7,3,7,2012,north,semi_furnished,none,2,False,Sheth Creators,tier2,Chakala,Line 1,65,auto/bus,16.93,30.63,5697000,8872,68369,9.2,2024,6,14,8873.831775700935,0,35,32.5741410078148,Low Potential,7.894362186788155,98.30962094800088,86.08562691131499,7.894362186788155
S045832,2026-03-13,Andheri West,Western,premium,19.1327,72.83226,1BHK,1,331,426,30.8,2,7,2010,south-west,unfurnished,2_covered,1,False,Hiranandani,tier1,Jogeshwari East,Line 7,18,auto/bus,8.02,22.95,9003000,27193,108033,8.7,2026,3,16,27199.395770392748,0,82,45.691828597778084,Medium Potential,24.196504840546698,97.32868481566649,95.10703363914374,24.196504840546698
S045833,2024-02-15,Sewri,South Mumbai,premium,18.99646,72.85839,4BHK,4,1628,2041,151.2,24,30,2019,west,semi_furnished,1_covered,2,False,Ajmera,tier2,Mumbai Central Metro,Line 3,25,auto/bus,8.27,8.59,44322000,27226,531863,9.2,2024,2,7,27224.81572481573,2,75,42.860137978642214,Low Potential,24.225868451025057,86.84904680661671,86.08562691131499,24.225868451025057
S045834,2025-05-17,Bandra East,Western,premium,19.06844,72.84169,2BHK,2,638,773,59.3,44,45,2020,east,unfurnished,none,3,False,Godrej Properties,tier1,Kalbadevi,Line 3,56,auto/bus,2.98,15.9,28191000,44179,338287,8.95,2025,5,6,44186.52037617555,0,44,54.78503858329051,Medium Potential,39.310755979498865,91.6353386247311,90.51987767584097,39.310755979498865
